2015-07-27,AB,gpc,4.9
2015-07-27,AB,bq,0
2015-07-27,AB,oth,1.4
2015-07-28,AB,cpc,48
2015-07-28,AB,ndp,28.1
2015-07-28,AB,lpc,17.2
2015-07-28,AB,gpc,4.9
2015-07-28,AB,bq,0
2015-07-28,AB,oth,1.9
2015-08-02,AB,cpc,47.8
2015-08-02,AB,ndp,28.1
2015-08-02,AB,lpc,17.6
2015-08-02,AB,gpc,4.5
2015-08-02,AB,bq,0
2015-08-02,AB,oth,2
2015-08-07,AB,cpc,49
2015-08-07,AB,ndp,26.6
2015-08-07,AB,lpc,17.5
2015-08-07,AB,gpc,4.8
2015-08-07,AB,bq,0
2015-08-07,AB,oth,2.1
2015-08-10,AB,cpc,49.5
2015-08-10,AB,ndp,29
2015-08-10,AB,lpc,17
2015-08-10,AB,gpc,3.9
2015-08-10,AB,bq,0
2015-08-10,AB,oth,0.6
2015-08-11,AB,cpc,49.6
2015-08-11,AB,ndp,24.6
2015-08-11,AB,lpc,18
2015-08-11,AB,gpc,6.3
2015-08-11,AB,bq,0
2015-08-11,AB,oth,1.4
2015-08-12,AB,cpc,48.8
2015-08-12,AB,ndp,24.4
2015-08-12,AB,lpc,18.9
2015-08-12,AB,gpc,6.6
2015-08-12,AB,bq,0
2015-08-12,AB,oth,1.4
2015-08-14,AB,cpc,51.4
2015-08-14,AB,ndp,21.1
2015-08-14,AB,lpc,18.2
2015-08-14,AB,gpc,7.2
2015-08-14,AB,bq,0
2015-08-14,AB,oth,2.1
2015-08-17,AB,cpc,56
2015-08-17,AB,ndp,21.6
2015-08-17,AB,lpc,15.9
2015-08-17,AB,gpc,5.4
2015-08-17,AB,bq,0
2015-08-17,AB,oth,1
2015-08-19,AB,cpc,50.2
2015-08-19,AB,ndp,25.1
2015-08-19,AB,lpc,18.6
2015-08-19,AB,gpc,4.5
2015-08-19,AB,bq,0
2015-08-19,AB,oth,1.6
2015-08-24,AB,cpc,51.9
2015-08-24,AB,ndp,26.5
2015-08-24,AB,lpc,15.6
2015-08-24,AB,gpc,3.5
2015-08-24,AB,bq,0
2015-08-24,AB,oth,2.5
2015-08-26,AB,cpc,50.8
2015-08-26,AB,ndp,25.6
2015-08-26,AB,lpc,17.4
2015-08-26,AB,gpc,3.3
2015-08-26,AB,bq,0
2015-08-26,AB,oth,2.9
2015-08-28,AB,cpc,50.4
2015-08-28,AB,ndp,26.7
2015-08-28,AB,lpc,16.5
2015-08-28,AB,gpc,3.6
2015-08-28,AB,bq,0
2015-08-28,AB,oth,2.7
2015-09-01,AB,cpc,48.4
2015-09-01,AB,ndp,24.6
2015-09-01,AB,lpc,19
2015-09-01,AB,gpc,4.3
2015-09-01,AB,bq,0
2015-09-01,AB,oth,3.7
2015-09-02,AB,cpc,49.8
2015-09-02,AB,ndp,24
2015-09-02,AB,lpc,19
2015-09-02,AB,gpc,4.2
2015-09-02,AB,bq,0
2015-09-02,AB,oth,3.1
2015-09-06,AB,cpc,51.6
2015-09-06,AB,ndp,23.2
2015-09-06,AB,lpc,17.1
2015-09-06,AB,gpc,4.9
2015-09-06,AB,bq,0
2015-09-06,AB,oth,3.2
2015-09-08,AB,cpc,46.5
2015-09-08,AB,ndp,29.2
2015-09-08,AB,lpc,17.5
2015-09-08,AB,gpc,4.8
2015-09-08,AB,bq,0
2015-09-08,AB,oth,1.9
2015-09-09,AB,cpc,48.6
2015-09-09,AB,ndp,27.9
2015-09-09,AB,lpc,17.5
2015-09-09,AB,gpc,4.3
2015-09-09,AB,bq,0
2015-09-09,AB,oth,1.7
2015-09-10,AB,cpc,51.9
2015-09-10,AB,ndp,23.9
2015-09-10,AB,lpc,19.2
2015-09-10,AB,gpc,3
2015-09-10,AB,bq,0
2015-09-10,AB,oth,2
2015-09-13,AB,cpc,49.8
2015-09-13,AB,ndp,22.8
2015-09-13,AB,lpc,22.2
2015-09-13,AB,gpc,3.5
2015-09-13,AB,bq,0
2015-09-13,AB,oth,1.7
2015-09-14,AB,cpc,50.8
2015-09-14,AB,ndp,22.9
2015-09-14,AB,lpc,20.3
2015-09-14,AB,gpc,4
2015-09-14,AB,bq,0
2015-09-14,AB,oth,2
2015-09-15,AB,cpc,51.4
2015-09-15,AB,ndp,24.1
2015-09-15,AB,lpc,18.2
2015-09-15,AB,gpc,4.3
2015-09-15,AB,bq,0
2015-09-15,AB,oth,2
2015-09-16,AB,cpc,54.3
2015-09-16,AB,ndp,22.1
2015-09-16,AB,lpc,18.2
2015-09-16,AB,gpc,4.6
2015-09-16,AB,bq,0
2015-09-16,AB,oth,0.8
2015-09-17,AB,cpc,54.1
2015-09-17,AB,ndp,22.7
2015-09-17,AB,lpc,18.1
2015-09-17,AB,gpc,4.4
2015-09-17,AB,bq,0
2015-09-17,AB,oth,0.7
2015-09-20,AB,cpc,55.2
2015-09-20,AB,ndp,19.3
2015-09-20,AB,lpc,18.8
2015-09-20,AB,gpc,5.4
2015-09-20,AB,bq,0
2015-09-20,AB,oth,1.4
2015-09-21,AB,cpc,52.4
2015-09-21,AB,ndp,21.7
2015-09-21,AB,lpc,20.8
2015-09-21,AB,gpc,3.8
2015-09-21,AB,bq,0
2015-09-21,AB,oth,1.3
2015-09-22,AB,cpc,52.3
2015-09-22,AB,ndp,22.1
2015-09-22,AB,lpc,21.9
2015-09-22,AB,gpc,2.7
2015-09-22,AB,bq,0
2015-09-22,AB,oth,1
2015-09-23,AB,cpc,52.3
2015-09-23,AB,ndp,21.2
2015-09-23,AB,lpc,21.8
2015-09-23,AB,gpc,3.7
2015-09-23,AB,bq,0
2015-09-23,AB,oth,1
2015-09-24,AB,cpc,51.1
2015-09-24,AB,ndp,20.6
2015-09-24,AB,lpc,22.9
2015-09-24,AB,gpc,4.4
2015-09-24,AB,bq,0
2015-09-24,AB,oth,0.9
2015-09-27,AB,cpc,53.3
2015-09-27,AB,ndp,20.6
2015-09-27,AB,lpc,20.8
2015-09-27,AB,gpc,3.7
2015-09-27,AB,bq,0
2015-09-27,AB,oth,1.6
2015-09-28,AB,cpc,53.3
2015-09-28,AB,ndp,19.8
2015-09-28,AB,lpc,21.5
2015-09-28,AB,gpc,3.7
2015-09-28,AB,bq,0
2015-09-28,AB,oth,1.7
2015-09-29,AB,cpc,53.4
2015-09-29,AB,ndp,19.3
2015-09-29,AB,lpc,22.2
2015-09-29,AB,gpc,3.5
2015-09-29,AB,bq,0
2015-09-29,AB,oth,1.5
2015-09-30,AB,cpc,54.6
2015-09-30,AB,ndp,19.5
2015-09-30,AB,lpc,22
2015-09-30,AB,gpc,2.8
2015-09-30,AB,bq,0
2015-09-30,AB,oth,1.1
2015-10-01,AB,cpc,55
2015-10-01,AB,ndp,18.5
2015-10-01,AB,lpc,22.1
2015-10-01,AB,gpc,2.4
2015-10-01,AB,bq,0
2015-10-01,AB,oth,2
2015-10-02,AB,cpc,54.6
2015-10-02,AB,ndp,19.5
2015-10-02,AB,lpc,21.1
2015-10-02,AB,gpc,2.8
2015-10-02,AB,bq,0
2015-10-02,AB,oth,2
2015-07-16,ATL,cpc,22.7
2015-07-16,ATL,ndp,31.8
2015-07-16,ATL,lpc,37.7
2015-07-16,ATL,gpc,6.3
2015-07-16,ATL,bq,0
2015-07-16,ATL,oth,1.5
2015-07-21,ATL,cpc,24.2
2015-07-21,ATL,ndp,30.4
2015-07-21,ATL,lpc,38.6
2015-07-21,ATL,gpc,4.4
2015-07-21,ATL,bq,0
2015-07-21,ATL,oth,2.4
2015-07-27,ATL,cpc,24.2
2015-07-27,ATL,ndp,30.6
2015-07-27,ATL,lpc,39
2015-07-27,ATL,gpc,4.2
2015-07-27,ATL,bq,0
2015-07-27,ATL,oth,2
2015-07-28,ATL,cpc,24.8
2015-07-28,ATL,ndp,30.9
2015-07-28,ATL,lpc,38.6
2015-07-28,ATL,gpc,4.1
2015-07-28,ATL,bq,0
2015-07-28,ATL,oth,1.6
2015-08-02,ATL,cpc,21.6
2015-08-02,ATL,ndp,33.2
2015-08-02,ATL,lpc,39.6
2015-08-02,ATL,gpc,4
2015-08-02,ATL,bq,0
2015-08-02,ATL,oth,1.5
2015-08-07,ATL,cpc,21.3
2015-08-07,ATL,ndp,33.3
2015-08-07,ATL,lpc,40.3
2015-08-07,ATL,gpc,3.6
2015-08-07,ATL,bq,0
2015-08-07,ATL,oth,1.4
