riding,date,sample_size,cpc,ndp,lpc,bq,gpc,oth
46011,2011-05-02,25955,0.27636293585051047,0.5366210749373916,0.11065305336158736,0.0,0.07050664611828164,0.005856289732228858
46002,2011-05-02,40418,0.5755851353357415,0.201246969172151,0.18390321144044733,0.0,0.03926468405166015,0.0
24018,2011-05-02,42716,0.14556606423822455,0.42981552579829574,0.09600618035396573,0.30831538533570557,0.020296844273808408,0.0
24019,2011-05-02,53778,0.3028747815091673,0.44994235561010076,0.06528692030198223,0.16281750901855777,0.01556398527278813,0.0035144482874037712
24014,2011-05-02,53254,0.08416269200435648,0.44845457618207085,0.0988094791001615,0.3419837007548729,0.02112517369587261,0.005464378262665715
24015,2011-05-02,37912,0.08216395864106352,0.3235914749947246,0.3847066891749314,0.19023000633044945,0.015535978054441865,0.0037718928043891115
24016,2011-05-02,52540,0.11907118385991626,0.42643700038066235,0.22055576703464028,0.21261895698515418,0.02131709173962695,0.0
12009,2011-05-02,46956,0.419733367407786,0.36076326774001194,0.1795510690859528,0.0,0.03995229576624926,0.0
24010,2011-05-02,58821,0.439468897162578,0.3381445402152293,0.05815950085853692,0.14887540164227062,0.01535166012138522,0.0
24011,2011-05-02,58707,0.07946241504420257,0.42597986611477334,0.09019367366753539,0.27408997223499754,0.015568841875755872,0.11470523106273528
24012,2011-05-02,48963,0.12719808835242938,0.4124134550579009,0.12072381185793354,0.31009129342564795,0.023364581418622226,0.006208769887466045
24013,2011-05-02,48325,0.0975685463010864,0.5003828246249353,0.10265907915157786,0.27844800827728916,0.020941541645111226,0.0
35108,2011-05-02,37350,0.17336010709504684,0.36457831325301204,0.3970281124497992,0.0,0.052021419009370816,0.013012048192771084
35109,2011-05-02,48086,0.14318096743334857,0.6079732146570728,0.1761843363972882,0.0,0.06461340098989311,0.008048080522397371
48009,2011-05-02,42063,0.6928416898461831,0.12783206143166204,0.11045336756769608,0.0,0.06747022323657371,0.001402657917885077
59032,2011-05-02,32579,0.35661008625188007,0.4002578348015593,0.17762976150280857,0.0,0.036403818410632616,0.029098499033119493
59033,2011-05-02,32471,0.2741831172430784,0.35283791691047395,0.3408579963659881,0.0,0.025992424009115826,0.00612854547134366
35100,2011-05-02,51586,0.5388089791803978,0.2043190012794169,0.19251347264761756,0.0,0.058543015546853795,0.005815531345713954
35101,2011-05-02,36969,0.20863426113770997,0.4963888663474803,0.24382590819335118,0.0,0.04168357272309232,0.009467391598366199
35102,2011-05-02,47550,0.621198738170347,0.17482649842271294,0.1789695057833859,0.0,0.021829652996845427,0.0031756046267087277
35103,2011-05-02,45441,0.28346647300895667,0.4991967606346691,0.17983759160229748,0.0,0.029906912259853435,0.007592262494223278
35104,2011-05-02,46114,0.6319122175478162,0.11491087305373639,0.22496421910916425,0.0,0.024743028147634124,0.003469662141648957
35105,2011-05-02,37259,0.27209533267130087,0.48645964733353014,0.21699455165194986,0.0,0.024450468343219088,0.0
35106,2011-05-02,37648,0.296483212919677,0.5015405864853378,0.16473650658733532,0.0,0.030200807479813005,0.007038886527836804
35107,2011-05-02,33706,0.3187563045155165,0.49937696552542576,0.15988251349908028,0.0,0.021984216459977453,0.0
10004,2011-05-02,10692,0.3980546202768425,0.19827908716797607,0.39066591844369625,0.0,0.013000374111485222,0.0
10005,2011-05-02,35843,0.25249002594648884,0.17838908573501103,0.5515721340289597,0.0,0.010350696091287002,0.007198058198253495
10006,2011-05-02,36859,0.20450907512412164,0.7065302911093627,0.07770151116416614,0.0,0.011259122602349495,0.0
10007,2011-05-02,38683,0.24212186231677998,0.46335599617402995,0.2870253082749528,0.0,0.007264172892485071,0.00023266034175219088
48034,2011-05-02,40013,0.7806962737110439,0.1288081373553595,0.028940594306850274,0.0,0.053357658760902704,0.0081973358658436
10001,2011-05-02,35623,0.3709401229542711,0.28532128119473377,0.33180810150745305,0.0,0.006316144064228167,0.005614350279313927
10002,2011-05-02,30857,0.30501993064782706,0.13941731211718572,0.5446414103769,0.0,0.008782448066889199,0.0021388987911981072
10003,2011-05-02,28778,0.30321773577038014,0.13621516436166517,0.5492042532490097,0.0,0.008791437903954409,0.0025714087149906178
59036,2011-05-02,43654,0.35373619828652586,0.24446786090621708,0.3009575296650937,0.0,0.09227104045448298,0.008567370687680397
59031,2011-05-02,33801,0.5391556462826543,0.22821810005621135,0.18600041418892932,0.0,0.0413893080086388,0.005236531463566166
59037,2011-05-02,50894,0.46025071717687743,0.41735764530200026,0.0636027822533108,0.0,0.051577789130349355,0.0072110661374621765
35089,2011-05-02,49530,0.506541490006057,0.23945083787603472,0.20692509590147384,0.0,0.03827983040581466,0.008802745810619827
35088,2011-05-02,46908,0.6167178306472244,0.13349535260509934,0.20862113072397032,0.0,0.041165686023705975,0.0
59034,2011-05-02,41564,0.26051390626503707,0.26347319795977286,0.3102444423058416,0.0,0.15080358002117217,0.014964873448176307
59003,2011-05-02,36527,0.3961726941714348,0.43997590823226657,0.11722835163030088,0.0,0.0360555205738221,0.01056752539217565
35081,2011-05-02,50945,0.15554028854647167,0.47199921483953283,0.3289233487093925,0.0,0.032701933457650406,0.010835214446952596
35080,2011-05-02,48804,0.5897672321940824,0.2544463568559954,0.09644701253995575,0.0,0.04323416113433325,0.016105237275633146
35083,2011-05-02,46401,0.5448373957457814,0.212516971616991,0.1797590569168768,0.0,0.04551626042542187,0.017370315294928988
12001,2011-05-02,38996,0.3261616576059083,0.20045645707252027,0.44096830444148116,0.0,0.03241358088009027,0.0
35085,2011-05-02,49100,0.45973523421588597,0.15745417515274948,0.3356822810590631,0.0,0.04517311608961303,0.001955193482688391
35084,2011-05-02,57384,0.49553882615363165,0.2499302941586505,0.2131430363864492,0.0,0.036717551930851806,0.004670291370416841
35087,2011-05-02,42531,0.43547059791681364,0.17032282335237828,0.3562107639133808,0.0,0.0379017657708495,9.404904657779032e-05
35086,2011-05-02,51398,0.5343009455620841,0.13430483676407642,0.12733958519786762,0.0,0.017062920736215417,0.1869917117397564
24069,2011-05-02,37229,0.13629160063391443,0.32302774718633326,0.42176797657739934,0.096457063042252,0.017674393617878537,0.004781218942222461
24068,2011-05-02,32466,0.19118462391424876,0.29067331978069366,0.42857142857142855,0.06431343559416004,0.020944988603462084,0.004312203536006899
35082,2011-05-02,46409,0.5573056950160529,0.24169880842078045,0.114848413023336,0.0,0.08136352862591308,0.0047835549139175594
62001,2011-05-02,7875,0.4990476190476191,0.19365079365079366,0.286984126984127,0.0,0.020317460317460317,0.0
24061,2011-05-02,53303,0.24660900887379697,0.32485976399076977,0.06962084685664972,0.33831116447479503,0.02059921580398852,0.0
24060,2011-05-02,58264,0.0745228614581903,0.5207160510778526,0.07919126733488947,0.308286420431141,0.01728339969792668,0.0
24063,2011-05-02,47698,0.08432219380267517,0.5511971151830265,0.06453100758941675,0.28198247305966706,0.017967210365214474,0.0
24062,2011-05-02,52440,0.10295575896262395,0.49117086193745235,0.11096491228070175,0.2712242562929062,0.02368421052631579,0.0
24065,2011-05-02,47272,0.10374005753934676,0.4898459976307328,0.13845405313927905,0.2426595024538839,0.023396513792519884,0.0019038754442376037
24064,2011-05-02,54127,0.04319470874055462,0.5107063018456592,0.09147006115247473,0.32758142886175107,0.016738411513662312,0.010309087885897981
24067,2011-05-02,52539,0.10664458782999296,0.47475208892441806,0.08839148061440073,0.3049734482955519,0.025238394335636384,0.0
24066,2011-05-02,51500,0.1574368932038835,0.5235533980582524,0.05405825242718447,0.2456504854368932,0.01930097087378641,0.0
35074,2011-05-02,52492,0.5112969595366913,0.37098986512230436,0.07662119942086414,0.0,0.035491122456755314,0.005600853463384897
35075,2011-05-02,64689,0.21629643370588508,0.5215415294717803,0.2011934022785945,0.0,0.050364049529286276,0.010604585014453771
35076,2011-05-02,64007,0.45177871170340744,0.13975033980658366,0.3797397159685659,0.0,0.028621869483025295,0.00010936303841767307
35077,2011-05-02,58971,0.3327906937308168,0.18161469196723815,0.4401146326160316,0.0,0.030303030303030304,0.015176951382883112
35070,2011-05-02,42209,0.3640929659551281,0.21130564571536875,0.36492217299628044,0.0,0.05967921533322277,0.0
35071,2011-05-02,55047,0.5336530601122677,0.2058422802332552,0.21092884262539285,0.0,0.04677820771340854,0.002797609315675695
35072,2011-05-02,58215,0.5164991840590913,0.1394314180194108,0.30730911277162243,0.0,0.03676028514987546,0.0
35073,2011-05-02,46840,0.5416097352690008,0.15508112724167378,0.2696840307429547,0.0,0.031020495303159694,0.002604611443210931
35078,2011-05-02,56219,0.2794428929721269,0.2868425265479642,0.38097440367135665,0.0,0.050570091961792275,0.002170084846759992
35079,2011-05-02,56602,0.4469276704003392,0.19778453058195825,0.3149005335500512,0.0,0.04033426380693262,5.300166071870252e-05
61001,2011-05-02,15577,0.3210502664184374,0.45836810682416385,0.18437439815112025,0.0,0.030622071002118507,0.005585157604159979
59042,2011-05-02,52062,0.457915562214283,0.21468633552303024,0.23808151818985057,0.0,0.07627444201144788,0.013042142061388345
59029,2011-05-02,55499,0.44770176039207915,0.39434944773779707,0.07106434350168471,0.0,0.08133479882520406,0.005549649543235014
48032,2011-05-02,50323,0.494584981022594,0.11223496214454623,0.06466228166047334,0.0,0.04065735349641317,0.2878604216759732
59028,2011-05-02,35400,0.34562146892655365,0.5522316384180791,0.03607344632768362,0.0,0.031949152542372884,0.03412429378531073
59008,2011-05-02,40286,0.5553293948269871,0.3096857469095964,0.082658988234126,0.0,0.04329047311721194,0.009035396912078638
59020,2011-05-02,56921,0.5535742520335202,0.264840744189315,0.07468245463010137,0.0,0.10683227631278439,7.027283427908856e-05
35098,2011-05-02,39379,0.31676782041189466,0.34866299296579395,0.2934051144010767,0.0,0.04065618730795602,0.0005078849132786511
35099,2011-05-02,55262,0.48432919546885744,0.17427888965292607,0.12666932069052875,0.0,0.055354493141761066,0.15936810104592666
59012,2011-05-02,34590,0.4782596126047991,0.3305868748193119,0.15663486556808326,0.0,0.02567215958369471,0.008846487424111016
35012,2011-05-02,28505,0.42017189966672513,0.19624627258375724,0.36081389229959654,0.0,0.015716540957726715,0.007051394492194352
35093,2011-05-02,37737,0.3414950843999258,0.17987651376633013,0.45568010175689644,0.0,0.022948300076847655,0.0
35090,2011-05-02,49000,0.3242040816326531,0.22626530612244897,0.399265306122449,0.0,0.044816326530612245,0.005448979591836735
35091,2011-05-02,49665,0.5257626094835397,0.2991241316822712,0.13955501862478606,0.0,0.025208899627504278,0.010349340581898722
35096,2011-05-02,35831,0.33376126817560214,0.3536881471351623,0.2886885657670732,0.0,0.016131282967262985,0.007730735954899389
35097,2011-05-02,40731,0.31590189290712234,0.3098622670693084,0.34754855024428566,0.0,0.023937541430360167,0.0027497483489234242
35094,2011-05-02,36811,0.3488631115699112,0.30659313792073023,0.3188720762815463,0.0,0.02567167422781234,0.0
35095,2011-05-02,34591,0.3468532277181926,0.26697695932467985,0.35792547194356916,0.0,0.02226012546616172,0.005984215547396722
59010,2011-05-02,47766,0.43057823556504626,0.4358330193024327,0.05807478122513922,0.0,0.07231084872084746,0.003203115186534355
24078,2011-05-02,47159,0.12765325812676265,0.4270234737801904,0.20352424775758604,0.21747704573888335,0.019254013019784133,0.005067961576793401
59039,2011-05-02,46531,0.3643377533257398,0.14446283123079237,0.43469944768004126,0.0,0.056499967763426535,0.0
59011,2011-05-02,45843,0.4795279541042253,0.2805662805662806,0.1857208297886264,0.0,0.04748816613223393,0.006696769408633815
24072,2011-05-02,53980,0.14649870322341607,0.5108743979251574,0.08995924416450538,0.2337347165616895,0.018932938125231568,0.0
24073,2011-05-02,52873,0.09203184990448811,0.43464528209104836,0.09800843530724566,0.353507461275131,0.01749475157452764,0.004312219847559246
24070,2011-05-02,55181,0.1712908428625795,0.41276888784182963,0.10929486598648086,0.28473568800855364,0.020296841304072055,0.0016128739964842971
24071,2011-05-02,54008,0.12683306176862688,0.43597244852614425,0.08135831728632795,0.3374870389571915,0.018349133461709376,0.0
24076,2011-05-02,56907,0.13149524663046724,0.4969511659374066,0.10028643224910819,0.24206160929235418,0.01896076053912524,0.010244785351538475
24077,2011-05-02,40077,0.1190707887316915,0.41487636300122266,0.2748209696334556,0.16029143897996356,0.02789629962322529,0.0030441400304414
24074,2011-05-02,55480,0.17609949531362654,0.43500360490266765,0.12388248017303533,0.23664383561643837,0.028370583994232156,0.0
24075,2011-05-02,49720,0.08067176186645213,0.5154062751407884,0.06920756234915527,0.3077835880933226,0.026930812550281576,0.0
35001,2011-05-02,44166,0.442308563148123,0.149979622333922,0.3793415749671693,0.0,0.027170221437304715,0.001200018113480958
59013,2011-05-02,55994,0.5228953102118085,0.36936100296460334,0.053595028038718434,0.0,0.05084473336428903,0.0033039254205807765
35003,2011-05-02,39263,0.5150650739882332,0.15951404630313526,0.27865929755749685,0.0,0.03474008608613707,0.01202149606499758
35002,2011-05-02,39174,0.32503701434625004,0.49931076734568847,0.144534640322663,0.0,0.03083677949660489,0.0002807984887935876
35005,2011-05-02,44877,0.5454241593689417,0.20016935178376452,0.1693740668939546,0.0,0.060922075896338884,0.024110346057000246
35004,2011-05-02,41175,0.6126533090467516,0.20272009714632666,0.12514875531268974,0.0,0.05321190042501518,0.006265938069216758
35007,2011-05-02,48669,0.22739320717499845,0.4163841459656044,0.3075263514762991,0.0,0.046025190573054715,0.002671104810043354
35006,2011-05-02,50007,0.5180274761533386,0.23012778211050453,0.20881076649269104,0.0,0.03773471713960046,0.005299258103865459
35009,2011-05-02,28625,0.2948471615720524,0.3764192139737991,0.30655021834061136,0.0,0.017013100436681222,0.005170305676855895
35008,2011-05-02,34796,0.46401885274169447,0.23203816530635704,0.25356362800321874,0.0,0.044487872169214855,0.005891481779514887
48033,2011-05-02,43608,0.7748348926802422,0.1297239038708494,0.05469179966978536,0.0,0.039946798752522474,0.0008026050266006237
59023,2011-05-02,43458,0.4648626259837084,0.4045515210087901,0.08527773942657278,0.0,0.042546826821298726,0.0027612867596299878
59015,2011-05-02,52801,0.5008996041741633,0.38843961288611956,0.03484782485180205,0.0,0.06427908562337835,0.011533872464536656
